2026-06-05 07:37:56.679 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:45:19.659 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:45:19.661 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:45:19.713 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:45:19.714 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:45:19.768 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:45:19.769 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:45:19.820 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:45:19.822 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:45:19.874 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:45:19.876 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:45:19.929 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:45:19.930 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:45:19.985 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:45:19.987 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:45:20.041 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:45:20.043 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:45:20.093 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:45:20.095 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:45:20.150 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:45:20.152 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:45:20.205 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:45:20.207 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:45:20.257 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:45:20.258 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:45:20.313 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:45:20.313 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:45:20.369 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:45:20.371 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:45:20.424 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:45:20.425 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:45:20.478 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:45:20.479 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:45:20.531 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:45:20.531 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:45:20.587 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:45:20.588 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:45:20.643 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:45:20.645 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:45:20.696 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:45:20.698 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:45:20.751 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:45:20.753 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:45:20.806 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:45:20.807 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:45:20.858 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:45:20.859 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:45:20.913 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:45:20.914 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:45:20.970 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:45:20.971 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:45:21.027 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:45:21.028 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:45:21.079 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:45:21.080 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:45:21.134 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:45:21.136 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:45:21.190 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:45:21.191 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:45:21.242 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:45:21.244 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:45:21.298 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:45:21.300 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:45:21.354 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:45:21.355 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:45:21.411 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:45:21.412 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:45:21.463 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:45:21.465 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:45:21.521 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:45:21.522 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:45:21.573 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
